# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()
0	-0.99832076	0.0050670886	-0.0007937881	0.071912296	0.002511233	-0.002512764	-0.78422254	0.007974232	-0.0012492086
0	-0.9982469	0.0055994904	-0.0008578429	0.07590743	0.0026507454	-0.0026523618	-0.7841063	0.0088120885	-0.0013500134
0	-0.99816763	0.00615914	-0.0009223315	0.07990256	0.002790259	-0.0027919598	-0.7839813	0.009692826	-0.0014515013
0	-0.99808186	0.00674823	-0.0009872539	0.0838977	0.0029297716	-0.0029315578	-0.78384656	0.0106198955	-0.0015536714
0	-0.99798936	0.0073693404	-0.0010526084	0.08789282	0.003069285	-0.0030711556	-0.783701	0.011597356	-0.001656522
0	-0.9978892	0.008025018	-0.001118392	0.09188794	0.0032087977	-0.0032107534	-0.7835435	0.012629214	-0.0017600475
0	-0.9977807	0.008718494	-0.0011845984	0.09588307	0.0033483112	-0.0033503512	-0.7833727	0.013720559	-0.0018642385
0	-0.99766284	0.009453155	-0.0012512179	0.0998782	0.0034878238	-0.003489949	-0.78318715	0.014876719	-0.0019690797
0	-0.99753433	0.010232792	-0.0013182369	0.10387332	0.0036273373	-0.0036295468	-0.7829851	0.016103659	-0.0020745497
0	-0.9973944	0.011061775	-0.0013856359	0.10786844	0.0037668496	-0.003769146	-0.7827647	0.01740825	-0.0021806175
0	-0.99724126	0.011944819	-0.001453389	0.111863606	0.003906362	-0.0039087436	-0.7825238	0.018797927	-0.0022872426
0	-0.9970736	0.012887529	-0.0015214602	0.115858726	0.0040458753	-0.0040483414	-0.78225976	0.020281496	-0.0023943684
0	-0.9968893	0.0138960825	-0.001589804	0.11985385	0.0041853883	-0.0041879397	-0.7819699	0.021868689	-0.002501923
0	-0.9966866	0.014977392	-0.0016583619	0.123848975	0.0043249014	-0.0043275375	-0.78165084	0.023570377	-0.0026098145
0	-0.99646294	0.016139498	-0.0017270604	0.1278441	0.0044644144	-0.0044671358	-0.78129894	0.02539922	-0.0027179276
0	-0.99621594	0.017391235	-0.0017958146	0.13183923	0.0046039275	-0.0046067336	-0.78091	0.027369116	-0.0028261282
0	-0.995942	0.01874222	-0.0018645294	0.13583435	0.00474344	-0.0047463314	-0.78047925	0.029495202	-0.0029342668
0	-0.9956385	0.020203197	-0.0019331115	0.1398295	0.0048829536	-0.00488593	-0.7800014	0.03179439	-0.0030421964
0	-0.9953013	0.021783995	-0.0020014895	0.14382459	0.005022466	-0.005025528	-0.7794708	0.034282133	-0.003149805
0	-0.994927	0.023494758	-0.002069632	0.14781974	0.005161979	-0.0051651257	-0.7788817	0.03697442	-0.0032570432
0	-0.99451154	0.025346667	-0.0021375553	0.15181486	0.005301491	-0.0053047235	-0.7782279	0.03988882	-0.003363936
0	-0.9940508	0.027349897	-0.0022053153	0.15581	0.005441006	-0.0054443213	-0.7775028	0.043041367	-0.0034705717
0	-0.9935397	0.029519936	-0.00227296	0.15980512	0.005580518	-0.0055839196	-0.77669847	0.046456423	-0.003577026
0	-0.9929715	0.03187764	-0.0023405296	0.16380025	0.005720031	-0.0057235174	-0.77580434	0.05016681	-0.0036833629
0	-0.99233735	0.034454525	-0.0024080095	0.1677954	0.005859543	-0.0058631157	-0.77480614	0.05422213	-0.0037895583
0	-0.99162376	0.037296336	-0.0024753332	0.1717905	0.0059990566	-0.0060027135	-0.77368337	0.058694385	-0.0038955072
0	-0.9908111	0.04047228	-0.0025423623	0.17578565	0.00613857	-0.0061423113	-0.77240455	0.06369245	-0.004000993
0	-0.9898682	0.04407656	-0.0026089298	0.17978074	0.0062780827	-0.006281909	-0.7709205	0.06936462	-0.0041057523
0	-0.98874384	0.04823838	-0.0026749233	0.18377589	0.0064175953	-0.006421507	-0.769151	0.075914204	-0.0042096083
0	-0.9873541	0.05312567	-0.0027404986	0.18777102	0.0065571074	-0.0065611047	-0.7669639	0.08360548	-0.0043128063
0	-0.9855567	0.058986586	-0.0028062258	0.19176614	0.0066966224	-0.0067007025	-0.7641355	0.09282899	-0.004416243
0	-0.9831348	0.06615883	-0.002873048	0.19576131	0.0068361345	-0.0068403003	-0.76032394	0.10411617	-0.004521403
0	-0.9798065	0.07509236	-0.0029398848	0.1997564	0.0069756475	-0.006979898	-0.75508606	0.11817513	-0.004626586
0	-0.97464496	0.08761234	-0.0029915047	0.20375155	0.0071151596	-0.0071194987	-0.74696326	0.13787822	-0.004707822
0	-0.959882	0.114439875	-0.0030116797	0.20774664	0.0072546746	-0.0072590937	-0.7237303	0.18009749	-0.004739572
0	-0.0033683819	0.051800482	-0.0038746833	0.21174179	0.0073941867	-0.0073986943	0.7815643	0.08152	-0.0060977065
0	-0.0031515267	0.05008344	-0.003926949	0.21573688	0.0075336993	-0.007538292	0.7819056	0.07881784	-0.006179959
0	-0.0029616635	0.04853055	-0.0039788457	0.21973205	0.007673212	-0.00767789	0.7822044	0.076374	-0.006261631
0	-0.0027942513	0.047119178	-0.0040303697	0.22372721	0.007812724	-0.007817487	0.7824679	0.07415289	-0.006342716
0	-0.002645694	0.04583088	-0.004081519	0.2277223	0.007952238	-0.007957085	0.7827016	0.07212545	-0.0064232103
0	-0.0025130932	0.04465009	-0.0041322922	0.23171745	0.008091751	-0.008096683	0.78291035	0.07026721	-0.0065031145
0	-0.0023941114	0.04356396	-0.0041826917	0.23571254	0.008231264	-0.008236282	0.7830975	0.06855793	-0.006582429
0	-0.0022868337	0.042561512	-0.0042327153	0.2397077	0.008370777	-0.008375879	0.7832664	0.06698035	-0.0066611534
0	-0.0021896812	0.041633446	-0.004282369	0.24370278	0.008510291	-0.008515477	0.78341925	0.06551983	-0.006739294
0	-0.0021013229	0.040771656	-0.0043316516	0.24769795	0.008649803	-0.008655075	0.78355837	0.064163595	-0.006816852
0	-0.0020206745	0.03996939	-0.0043805675	0.25169304	0.008789316	-0.008794673	0.78368527	0.06290105	-0.0068938322
0	-0.0019468011	0.03922066	-0.0044291196	0.2556882	0.008928829	-0.0089342715	0.7838015	0.061722748	-0.0069702407
0	-0.0018789103	0.03852024	-0.0044773114	0.25968334	0.009068341	-0.009073869	0.78390837	0.06062047	-0.0070460807
0	-0.0018163337	0.037863635	-0.0045251446	0.26367846	0.009207855	-0.009213467	0.78400683	0.05958716	-0.007121358
0	-0.0017584827	0.037246745	-0.004572625	0.26767358	0.009347367	-0.009353065	0.7840979	0.05861634	-0.007196079
0	-0.0017048678	0.036666173	-0.0046197544	0.2716687	0.00948688	-0.009492663	0.78418225	0.05770268	-0.007270248
0	-0.0016550522	0.036118742	-0.004666537	0.27566385	0.009626393	-0.009632261	0.78426063	0.056841165	-0.0073438715
0	-0.0016086645	0.03560173	-0.004712977	0.279659	0.009765907	-0.00977186	0.7843336	0.05602753	-0.007416955
0	-0.0015653695	0.035112627	-0.004759077	0.2836541	0.009905419	-0.009911456	0.7844018	0.055257812	-0.0074895043
0	-0.0015248748	0.034649234	-0.0048048412	0.28764918	0.010044932	-0.010051056	0.7844655	0.054528553	-0.0075615253
0	-0.0014869269	0.034209486	-0.0048502726	0.29164436	0.010184445	-0.010190652	0.7845252	0.053836502	-0.007633023
0	-0.0014513155	0.03379189	-0.0048953765	0.2956395	0.010323958	-0.010330251	0.7845812	0.053179327	-0.007704003
0	-0.0014178212	0.033394538	-0.004940155	0.2996346	0.01046347	-0.010469847	0.78463393	0.052554004	-0.0077744727
0	-0.0013862721	0.03301607	-0.0049846116	0.30362973	0.010602982	-0.010609447	0.7846836	0.0519584	-0.007844435
0	-0.0013565121	0.032655194	-0.00502875	0.30762485	0.010742497	-0.010749043	0.7847304	0.051390477	-0.007913897
0	-0.0013283993	0.03231076	-0.005072573	0.31162	0.010882012	-0.010888643	0.7847747	0.050848424	-0.007982863
0	-0.0013017934	0.03198152	-0.0051160865	0.31561515	0.011021524	-0.011028241	0.78481656	0.050330292	-0.008051341
0	-0.0012765937	0.031666614	-0.005159291	0.31961024	0.011161036	-0.011167839	0.7848562	0.049834717	-0.008119334
0	-0.0012526888	0.031365063	-0.0052021914	0.3236054	0.011300549	-0.011307437	0.78489375	0.049360156	-0.008186847
0	-0.0012299884	0.031076109	-0.00524479	0.3276005	0.011440062	-0.011447035	0.7849295	0.048905417	-0.008253886
0	-0.0012084034	0.030798888	-0.0052870903	0.33159563	0.011579574	-0.011586633	0.78496355	0.04846915	-0.008320455
0	-0.0011878583	0.030532733	-0.005329097	0.3355908	0.011719086	-0.011726231	0.78499585	0.048050296	-0.008386563
0	-0.001168282	0.030277027	-0.005370811	0.3395859	0.011858598	-0.011865831	0.7850267	0.04764788	-0.008452209
0	-0.0011496084	0.030031104	-0.0054122363	0.343581	0.011998113	-0.012005427	0.785056	0.047260866	-0.008517401
0	-0.0011317843	0.02979448	-0.0054533766	0.34757614	0.012137628	-0.012145027	0.7850841	0.046888478	-0.008582144
0	-0.0011147433	0.029566562	-0.005494234	0.3515713	0.01227714	-0.0122846225	0.785111	0.0465298	-0.0086464435
0	-0.0010984573	0.029347079	-0.005534812	0.35556647	0.012416652	-0.012424222	0.7851366	0.04618439	-0.008710302
0	-0.0010828442	0.029135078	-0.0055751125	0.35956147	0.012556165	-0.012563818	0.78516114	0.04585076	-0.008773725
0	-0.001067897	0.02893068	-0.00561514	0.36355665	0.0126956785	-0.012703418	0.7851846	0.045529097	-0.008836716
0	-0.0010535632	0.028733337	-0.005654896	0.36755177	0.012835191	-0.012843014	0.78520715	0.045218524	-0.008899284
0	-0.0010398129	0.028542692	-0.0056943838	0.37154695	0.012974703	-0.012982613	0.78522885	0.044918507	-0.008961425
0	-0.0010266061	0.028358383	-0.0057336073	0.37554204	0.013114215	-0.013122209	0.7852497	0.04462845	-0.009023152
0	-0.0010139125	0.02818005	-0.0057725674	0.37953714	0.013253733	-0.013261809	0.7852696	0.0443478	-0.009084464
0	-0.0010017089	0.028007517	-0.005811267	0.3835323	0.013393245	-0.013401405	0.78528875	0.044076286	-0.009145368
0	-0.0009899623	0.027840378	-0.0058497093	0.38752744	0.013532757	-0.013541005	0.78530735	0.04381325	-0.009205866
0	-0.0009786529	0.027678482	-0.005887897	0.39152262	0.013672269	-0.013680601	0.7853251	0.04355847	-0.009265962
0	-0.00096775795	0.027521579	-0.005925833	0.39551762	0.013811782	-0.013820201	0.7853422	0.04331155	-0.009325664
0	-0.00095725415	0.0273694	-0.0059635183	0.3995128	0.013951295	-0.013959796	0.7853587	0.04307206	-0.00938497
0	-0.0009471214	0.02722175	-0.0060009565	0.40350795	0.014090807	-0.014099397	0.78537464	0.0428397	-0.009443888
0	-0.0009373487	0.027078493	-0.0060381503	0.4075031	0.014230319	-0.014238997	0.78539014	0.04261425	-0.009502421
0	-0.0009279016	0.026939286	-0.0060751014	0.4114981	0.014369831	-0.014378592	0.785405	0.042395175	-0.009560572
0	-0.0009187769	0.026804062	-0.0061118132	0.41549328	0.014509349	-0.014518187	0.78541934	0.042182364	-0.0096183475
0	-0.0009099596	0.026672676	-0.0061482885	0.41948846	0.014648861	-0.014657789	0.78543323	0.041975603	-0.009675749
0	-0.00090142863	0.026544865	-0.0061845267	0.42348358	0.014788373	-0.014797389	0.7854466	0.041774467	-0.009732778
0	-0.00089318294	0.026420707	-0.006220532	0.42747876	0.0149278855	-0.0149369845	0.7854596	0.041579068	-0.009789442
0	-0.0008851976	0.026299832	-0.0062563075	0.43147376	0.015067399	-0.015076584	0.78547215	0.04138885	-0.009845741
0	-0.0008774563	0.026182009	-0.0062918537	0.43546894	0.015206912	-0.01521618	0.7854844	0.041203424	-0.009901683
0	-0.00086996204	0.02606743	-0.0063271755	0.4394641	0.015346424	-0.01535578	0.7854961	0.04102311	-0.009957269
0	-0.0008626962	0.025955731	-0.006362272	0.44345924	0.015485936	-0.015495376	0.7855076	0.040847324	-0.010012501
0	-0.0008556537	0.025846984	-0.0063971467	0.44745442	0.015625449	-0.015634974	0.78551865	0.040676188	-0.010067385
0	-0.00084882224	0.025740921	-0.0064318017	0.45144942	0.015764965	-0.015774572	0.7855294	0.04050927	-0.010121922
0	-0.00084219547	0.025637597	-0.0064662397	0.4554446	0.015904477	-0.01591417	0.7855398	0.040346667	-0.010176118
0	-0.0008357555	0.0255367	-0.00650046	0.45943972	0.016043989	-0.016053768	0.78555	0.04018788	-0.010229972
0	-0.0008295072	0.025438322	-0.006534469	0.4634349	0.016183501	-0.016193366	0.7855598	0.040033065	-0.010283493
0	-0.00082343415	0.025342261	-0.006568266	0.46743008	0.016323015	-0.016332967	0.7855694	0.03988189	-0.01033668
0	-0.0008175415	0.025248611	-0.0066018533	0.4714251	0.016462527	-0.016472563	0.7855787	0.03973451	-0.010389538
0	-0.0008117988	0.025156938	-0.0066352333	0.47542024	0.016602041	-0.01661216	0.78558767	0.03959024	-0.010442069
0	-0.00080622185	0.025067523	-0.0066684056	0.4794154	0.016741553	-0.016751759	0.7855965	0.03944952	-0.010494273
0	-0.0008008056	0.02498029	-0.0067013763	0.48341057	0.016881065	-0.016891358	0.78560495	0.039312243	-0.010546161
0	-0.00079551723	0.024894735	-0.0067341453	0.48740557	0.017020581	-0.017030954	0.7856133	0.0391776	-0.01059773
0	-0.00079038576	0.024811378	-0.006766713	0.49140075	0.017160093	-0.01717055	0.7856214	0.039046418	-0.010648983
0	-0.00078538066	0.024729688	-0.006799083	0.4953959	0.017299606	-0.01731015	0.7856292	0.038917862	-0.010699924
0	-0.0007805136	0.024649924	-0.006831257	0.49939105	0.017439118	-0.01744975	0.78563684	0.038792334	-0.010750557
0	-0.0007853751	0.024729533	-0.006799083	0.4953959	0.017299606	-0.01731015	0.7856293	0.038917616	-0.010699925
0	-0.0007903772	0.02481117	-0.006766713	0.49140075	0.017160093	-0.01717055	0.7856214	0.03904609	-0.010648983
0	-0.0007955095	0.024894599	-0.0067341444	0.48740557	0.017020581	-0.017030954	0.7856133	0.039177384	-0.010597728
0	-0.00080079184	0.024980038	-0.0067013768	0.48341057	0.016881065	-0.016891358	0.785605	0.039311852	-0.01054616
0	-0.000806208	0.025067287	-0.006668407	0.4794154	0.016741553	-0.016751759	0.7855965	0.03944915	-0.010494275
0	-0.0008117951	0.025156872	-0.006635233	0.47542024	0.016602041	-0.01661216	0.78558767	0.039590135	-0.010442068
0	-0.00081753015	0.025248386	-0.0066018533	0.4714251	0.016462527	-0.016472563	0.78557867	0.039734147	-0.010389538
0	-0.0008234264	0.02534212	-0.006568266	0.46743008	0.016323015	-0.016332967	0.7855694	0.039881665	-0.01033668
0	-0.00082949986	0.025438158	-0.006534469	0.4634349	0.016183501	-0.016193366	0.7855598	0.040032808	-0.0102834925
0	-0.0008357487	0.025536519	-0.0065004607	0.45943972	0.016043989	-0.016053768	0.78555	0.040187597	-0.010229973
0	-0.0008421845	0.025637364	-0.006466239	0.4554446	0.015904477	-0.01591417	0.78553987	0.040346302	-0.0101761175
0	-0.00084881164	0.025740756	-0.0064318017	0.45144942	0.015764965	-0.015774572	0.78552943	0.040509015	-0.010121921
0	-0.0008556473	0.025846813	-0.0063971453	0.44745442	0.015625449	-0.015634974	0.7855187	0.040675912	-0.010067382
0	-0.0008626915	0.025955634	-0.006362272	0.44345924	0.015485936	-0.015495376	0.78550756	0.04084717	-0.010012501
0	-0.0008699528	0.026067208	-0.0063271755	0.4394641	0.015346424	-0.01535578	0.7854961	0.04102276	-0.009957269
0	-0.0008774393	0.026181724	-0.006291854	0.43546894	0.015206912	-0.01521618	0.78548443	0.041202977	-0.009901684
0	-0.00088518177	0.026299508	-0.0062563084	0.43147376	0.015067399	-0.015076584	0.78547215	0.041388337	-0.009845742
0	-0.00089316675	0.02642041	-0.0062205326	0.42747876	0.0149278855	-0.0149369845	0.78545964	0.041578606	-0.009789442
0	-0.00090142194	0.02654472	-0.0061845267	0.42348358	0.014788373	-0.014797389	0.7854466	0.041774236	-0.009732779
0	-0.0009099495	0.026672486	-0.0061482885	0.41948846	0.014648861	-0.014657789	0.78543323	0.041975304	-0.009675749
0	-0.0009187698	0.026803901	-0.0061118137	0.41549328	0.014509349	-0.014518187	0.78541934	0.042182118	-0.0096183475
0	-0.0009278917	0.026939057	-0.006075103	0.4114981	0.014369831	-0.014378592	0.785405	0.042394813	-0.009560574
0	-0.0009373358	0.02707827	-0.0060381503	0.4075031	0.014230319	-0.014238997	0.78539014	0.0426139	-0.009502422
0	-0.00094710675	0.027221488	-0.0060009565	0.40350795	0.014090807	-0.014099397	0.78537476	0.042839285	-0.0094438875
0	-0.00095724565	0.027369225	-0.0059635174	0.3995128	0.013951295	-0.013959796	0.7853587	0.04307178	-0.009384969
0	-0.00096774654	0.027521325	-0.005925833	0.39551762	0.013811782	-0.013820201	0.7853422	0.043311145	-0.009325664
0	-0.0009786391	0.027678201	-0.0058878963	0.39152262	0.013672269	-0.013680601	0.78532517	0.04355803	-0.009265962
0	-0.0009899512	0.02784016	-0.005849709	0.38752744	0.013532757	-0.013541005	0.78530735	0.04381291	-0.009205865
0	-0.0010016899	0.02800719	-0.0058112666	0.3835323	0.013393245	-0.013401405	0.7852888	0.044075772	-0.009145368
0	-0.0010139014	0.028179858	-0.0057725674	0.37953714	0.013253733	-0.013261809	0.7852696	0.044347502	-0.009084464
0	-0.0010265929	0.028358165	-0.005733608	0.37554204	0.013114215	-0.013122209	0.7852497	0.04462811	-0.009023152
0	-0.0010398012	0.028542498	-0.0056943838	0.37154695	0.012974703	-0.012982613	0.78522885	0.044918194	-0.008961425
0	-0.0010535547	0.028733175	-0.005654896	0.36755177	0.012835191	-0.012843014	0.7852072	0.045218274	-0.008899283
0	-0.0010678893	0.028930558	-0.0056151403	0.36355665	0.0126956785	-0.012703418	0.7851847	0.0455289	-0.008836716
0	-0.0010828328	0.029134886	-0.005575113	0.35956147	0.012556165	-0.012563818	0.7851611	0.04585046	-0.0087737255
0	-0.0010984328	0.029346708	-0.0055348114	0.35556647	0.012416652	-0.012424222	0.7851366	0.04618381	-0.008710302
0	-0.0011147305	0.029566314	-0.005494234	0.3515713	0.01227714	-0.0122846225	0.785111	0.046529412	-0.0086464435
0	-0.0011317672	0.029794252	-0.0054533766	0.34757614	0.012137628	-0.012145027	0.7850841	0.046888124	-0.008582145
0	-0.001149596	0.030030878	-0.0054122363	0.343581	0.011998113	-0.012005427	0.78505605	0.047260508	-0.008517402
0	-0.001168267	0.03027675	-0.005370811	0.3395859	0.011858598	-0.011865831	0.7850267	0.04764744	-0.008452209
0	-0.0011878436	0.030532485	-0.005329097	0.3355908	0.011719086	-0.011726231	0.784996	0.0480499	-0.008386563
0	-0.0012083896	0.030798627	-0.0052870903	0.33159563	0.011579574	-0.011586633	0.78496355	0.04846874	-0.008320455
0	-0.0012299553	0.031075573	-0.0052447896	0.3276005	0.011440062	-0.011447035	0.78492963	0.048904575	-0.008253886
0	-0.0012526719	0.031364795	-0.005202192	0.3236054	0.011300549	-0.011307437	0.7848939	0.04935973	-0.008186847
0	-0.0012765782	0.031666346	-0.0051592905	0.31961024	0.011161036	-0.011167839	0.78485626	0.049834292	-0.008119334
0	-0.0013017758	0.03198123	-0.0051160865	0.31561515	0.011021524	-0.011028241	0.7848166	0.05032984	-0.008051341
0	-0.0013283722	0.032310393	-0.005072573	0.31162	0.010882012	-0.010888643	0.7847747	0.05084785	-0.007982863
0	-0.0013564974	0.032654986	-0.00502875	0.30762485	0.010742497	-0.010749043	0.78473043	0.05139015	-0.007913897
0	-0.0013862536	0.033015788	-0.0049846116	0.30362973	0.010602982	-0.010609447	0.78468364	0.05195795	-0.007844435
0	-0.0014177973	0.0333942	-0.0049401545	0.2996346	0.01046347	-0.010469847	0.784634	0.05255346	-0.007774472
0	-0.001451288	0.033791523	-0.004895376	0.2956395	0.010323958	-0.010330251	0.7845813	0.05317875	-0.0077040023
0	-0.0014869065	0.03420921	-0.0048502726	0.29164436	0.010184445	-0.010190652	0.78452516	0.053836077	-0.0076330225
0	-0.0015248449	0.034648806	-0.004804841	0.28764918	0.010044932	-0.010051056	0.78446555	0.054527882	-0.007561525
0	-0.0015653335	0.035112157	-0.004759077	0.2836541	0.009905419	-0.009911456	0.78440183	0.055257075	-0.0074895048
0	-0.0016086278	0.035601247	-0.0047129765	0.279659	0.009765907	-0.00977186	0.7843337	0.056026768	-0.0074169547
0	-0.0016550139	0.036118243	-0.004666537	0.27566385	0.009626393	-0.009632261	0.78426075	0.05684038	-0.0073438715
0	-0.0017048339	0.036665745	-0.0046197535	0.2716687	0.00948688	-0.009492663	0.78418225	0.057701997	-0.0072702467
0	-0.0017584641	0.037246566	-0.004572624	0.26767358	0.009347367	-0.009353065	0.7840979	0.058616053	-0.0071960776
0	-0.0018162917	0.037863124	-0.004525144	0.26367846	0.009207855	-0.009213467	0.78400683	0.059586354	-0.007121357
0	-0.0018788781	0.038519897	-0.00447731	0.25968334	0.009068341	-0.009073869	0.7839084	0.060619935	-0.0070460793
0	-0.0019467567	0.03922016	-0.004429119	0.2556882	0.008928829	-0.0089342715	0.78380156	0.06172196	-0.00697024
0	-0.002020632	0.039968934	-0.0043805665	0.25169304	0.008789316	-0.008794673	0.78368527	0.06290033	-0.0068938313
0	-0.0021012833	0.04077124	-0.0043316507	0.24769795	0.008649803	-0.008655075	0.78355837	0.06416294	-0.006816851
0	-0.0021896316	0.04163297	-0.0042823674	0.24370278	0.008510291	-0.008515477	0.78341943	0.06551908	-0.0067392928
0	-0.0022867844	0.042561043	-0.004232715	0.2397077	0.008370777	-0.008375879	0.7832665	0.0669796	-0.0066611525
0	-0.002394055	0.04356344	-0.0041826903	0.23571254	0.008231264	-0.008236282	0.7830976	0.06855712	-0.0065824273
0	-0.0025130243	0.0446495	-0.0041322913	0.23171745	0.008091751	-0.008096683	0.78291047	0.07026628	-0.006503113
0	-0.0026456174	0.045830205	-0.004081518	0.2277223	0.007952238	-0.007957085	0.78270173	0.07212439	-0.0064232093
0	-0.0027941703	0.047118507	-0.004030369	0.22372721	0.007812724	-0.007817487	0.78246796	0.07415183	-0.0063427147
0	-0.0029615664	0.04852976	-0.0039788447	0.21973205	0.007673212	-0.00767789	0.78220457	0.07637276	-0.006261629
0	-0.0031514063	0.050082486	-0.003926948	0.21573688	0.0075336993	-0.007538292	0.7819058	0.07881633	-0.0061799577
0	-0.003368238	0.051799238	-0.0038746824	0.21174179	0.0073941867	-0.0073986943	0.78156453	0.08151804	-0.0060977056
0	-0.0036178273	0.053707313	-0.0038220538	0.20774664	0.0072546746	-0.0072590937	0.78117174	0.08452083	-0.0060148826
0	-0.0039076465	0.055840593	-0.0037690704	0.20375155	0.0071151596	-0.0071194987	0.78071564	0.08787804	-0.0059315013
0	-0.0042475117	0.058241557	-0.0037157442	0.1997564	0.0069756475	-0.006979898	0.78018075	0.09165652	-0.0058475803
0	-0.004650476	0.06096378	-0.0036620877	0.19576131	0.0068361345	-0.0068403003	0.7795466	0.09594056	-0.005763139
0	-0.005134273	0.06407618	-0.0036081201	0.19176614	0.0066966224	-0.0067007025	0.7787852	0.10083864	-0.005678209
0	-0.005723668	0.0676698	-0.0035538618	0.18777102	0.0065571074	-0.0065611047	0.77785766	0.106494024	-0.005592821
0	-0.006453771	0.07186546	-0.0034993389	0.18377589	0.0064175953	-0.006421507	0.7767087	0.113096856	-0.005507016
0	-0.0073767244	0.07683158	-0.003444582	0.17978074	0.0062780827	-0.006281909	0.7752562	0.1209122	-0.0054208436
0	-0.008573205	0.08281096	-0.003389639	0.17578565	0.00613857	-0.0061423113	0.77337337	0.13032213	-0.005334378
0	-0.010176089	0.09017368	-0.0033346047	0.1717905	0.0059990566	-0.0060027135	0.7708508	0.14190908	-0.0052477694
0	-0.012422997	0.09952709	-0.0032796806	0.1677954	0.005859543	-0.0058631157	0.7673148	0.15662882	-0.005161334
0	-0.015789911	0.11197599	-0.0032252946	0.16380025	0.005720031	-0.0057235174	0.7620162	0.17622003	-0.0050757444
0	-0.021473235	0.1300331	-0.0031726754	0.15980512	0.005580518	-0.0055839196	0.7530721	0.20463707	-0.0049929367
0	-0.9940508	0.027350828	-0.0022053104	0.15581	0.005441006	-0.0054443213	-0.7775027	0.04304284	-0.0034705645
0	-0.99451154	0.025347447	-0.002137553	0.15181486	0.005301491	-0.0053047235	-0.77822787	0.03989005	-0.0033639323
0	-0.99492705	0.023495844	-0.0020696297	0.14781974	0.005161979	-0.0051651257	-0.77888167	0.03697613	-0.0032570392
0	-0.99530125	0.021784665	-0.0020014876	0.14382459	0.005022466	-0.005025528	-0.7794708	0.03428319	-0.0031498019
0	-0.99563843	0.02020405	-0.0019331091	0.1398295	0.0048829536	-0.00488593	-0.78000134	0.031795733	-0.0030421927
0	-0.995942	0.018743094	-0.0018645272	0.13583435	0.00474344	-0.0047463314	-0.7804792	0.02949658	-0.0029342636
0	-0.9962159	0.017392082	-0.001795812	0.13183923	0.0046039275	-0.0046067336	-0.78090996	0.027370451	-0.0028261242
0	-0.99646294	0.016140357	-0.0017270579	0.1278441	0.0044644144	-0.0044671358	-0.7812989	0.02540057	-0.0027179238
0	-0.9966866	0.014978245	-0.0016583588	0.123848975	0.0043249014	-0.0043275375	-0.78165084	0.023571718	-0.00260981
0	-0.9968893	0.013896811	-0.0015898017	0.11985385	0.0041853883	-0.0041879397	-0.7819699	0.021869835	-0.0025019196
