# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()
0	-0.78669995	0.40605062	-0.0019824598	0.12541126	0.1344871	-0.006421507	-0.45118845	0.63901424	-0.0031198573
0	-0.7744375	0.41448036	-0.0020373736	0.12813759	0.13741075	-0.0065611047	-0.43189058	0.6522804	-0.0032062766
0	-0.76196873	0.4225304	-0.0020936849	0.13086392	0.14033437	-0.0067007025	-0.41226828	0.66494906	-0.0032948956
0	-0.7493264	0.43018472	-0.0021512997	0.13359024	0.14325799	-0.0068403003	-0.39237258	0.6769949	-0.003385566
0	-0.7365438	0.43742952	-0.0022100564	0.13631658	0.14618164	-0.006979898	-0.37225613	0.68839616	-0.0034780332
0	-0.72365546	0.44425315	-0.0022697407	0.13904291	0.14910527	-0.0071194987	-0.35197344	0.69913477	-0.0035719601
0	-0.710698	0.45064625	-0.002330138	0.14176925	0.1520289	-0.0072590937	-0.3315817	0.70919573	-0.0036670095
0	-0.6977096	0.45660126	-0.0023911314	0.14449559	0.15495254	-0.0073986943	-0.31114158	0.71856725	-0.0037629963
0	-0.6847315	0.46211243	-0.0024527838	0.14722191	0.15787615	-0.007538292	-0.29071766	0.7272404	-0.0038600203
0	-0.6718067	0.46717653	-0.0025152904	0.14994824	0.1607998	-0.00767789	-0.27037728	0.7352099	-0.0039583896
0	-0.6589856	0.47179046	-0.002578767	0.15267457	0.16372345	-0.007817487	-0.2502005	0.74247104	-0.004058284
0	-0.64633536	0.47595233	-0.002642994	0.15540089	0.16664706	-0.007957085	-0.23029236	0.7490207	-0.00415936
0	-0.6339181	0.47967118	-0.0027075065	0.15812723	0.1695707	-0.008096683	-0.21075094	0.7548732	-0.004260886
0	-0.62177116	0.4829689	-0.0027719534	0.16085356	0.1724943	-0.008236282	-0.19163492	0.7600629	-0.0043623075
0	-0.6099151	0.48587167	-0.0028361839	0.1635799	0.17541796	-0.008375879	-0.17297667	0.76463103	-0.004463389
0	-0.59836155	0.488406	-0.0029001797	0.16630624	0.17834161	-0.008515477	-0.15479462	0.76861936	-0.0045641013
0	-0.5871201	0.49059752	-0.0029639807	0.16903256	0.18126523	-0.008655075	-0.13710362	0.7720683	-0.0046645068
0	-0.57619715	0.49247104	-0.0030276473	0.17175889	0.18418886	-0.008794673	-0.11991379	0.77501667	-0.004764701
0	-0.5655962	0.49405074	-0.0030912452	0.17448522	0.18711247	-0.0089342715	-0.10323075	0.7775027	-0.0048647868
0	-0.5553191	0.49535996	-0.0031548245	0.17721154	0.19003616	-0.009073869	-0.08705727	0.77956307	-0.0049648425
0	-0.54536384	0.49642128	-0.0032184164	0.17993785	0.19295977	-0.009213467	-0.07139047	0.7812333	-0.0050649205
0	-0.5357279	0.4972559	-0.0032820262	0.18266422	0.1958834	-0.009353065	-0.056226175	0.7825468	-0.005165025
0	-0.5264068	0.4978839	-0.0033456339	0.18539058	0.19880702	-0.009492663	-0.041557252	0.78353506	-0.0052651255
0	-0.51739484	0.49832413	-0.0034091966	0.1881169	0.20173062	-0.009632261	-0.027374728	0.78422797	-0.005365156
0	-0.50868523	0.49859414	-0.003472654	0.19084321	0.20465432	-0.00977186	-0.013668252	0.7846527	-0.0054650214
0	-0.5002708	0.49871013	-0.0035359368	0.19356954	0.20757793	-0.009911456	-0.0004262291	0.78483534	-0.0055646114
0	-0.49214363	0.4986873	-0.00359897	0.19629587	0.21050155	-0.010051056	0.0123638045	0.7847994	-0.0056638084
0	-0.4842954	0.49853945	-0.0036616782	0.19902219	0.21342517	-0.010190652	0.024714893	0.78456664	-0.0057624946
0	-0.47671732	0.49827927	-0.0037239916	0.2017485	0.21634887	-0.010330251	0.036640644	0.7841573	-0.005860559
0	-0.46940085	0.49791864	-0.0037858454	0.20447491	0.21927248	-0.010469847	0.048154883	0.7835898	-0.0059578996
0	-0.46233693	0.49746814	-0.003847183	0.20720123	0.22219609	-0.010609447	0.059271522	0.7828808	-0.006054429
0	-0.45551687	0.49693766	-0.003907958	0.20992754	0.22511972	-0.010749043	0.07000444	0.78204596	-0.006150072
0	-0.44893187	0.49633616	-0.0039681313	0.21265386	0.22804333	-0.010888643	0.08036744	0.7810993	-0.006244769
0	-0.44257337	0.4956716	-0.0040276735	0.21538019	0.23096703	-0.011028241	0.090374045	0.7800535	-0.0063384725
0	-0.43643284	0.4949516	-0.0040865606	0.21810652	0.23389064	-0.011167839	0.100037575	0.7789204	-0.0064311447
0	-0.4305021	0.49418277	-0.004144777	0.22083284	0.23681425	-0.011307437	0.10937098	0.77771056	-0.0065227617
0	-0.4247731	0.49337134	-0.0042023123	0.22355916	0.23973788	-0.011447035	0.11838691	0.7764335	-0.006613307
0	-0.41923806	0.49252278	-0.004259162	0.22628547	0.24266149	-0.011586633	0.12709756	0.7750981	-0.0067027733
0	-0.41388935	0.49164227	-0.0043153255	0.22901188	0.24558519	-0.011726231	0.13551494	0.77371246	-0.0067911595
0	-0.40871984	0.49073428	-0.004370803	0.2317382	0.2485088	-0.011865831	0.1436504	0.7722835	-0.0068784663
0	-0.4037224	0.48980302	-0.004425602	0.23446453	0.25143242	-0.012005427	0.15151499	0.770818	-0.006964705
0	-0.39889026	0.48885226	-0.004479729	0.23719086	0.25435606	-0.012145027	0.15911949	0.7693217	-0.0070498865
0	-0.3942169	0.4878853	-0.0045331935	0.23991717	0.25727966	-0.0122846225	0.16647413	0.76780003	-0.007134025
0	-0.38969594	0.48690534	-0.0045860074	0.24264349	0.26020333	-0.012424222	0.17358887	0.76625776	-0.00721714
0	-0.3853215	0.4859151	-0.0046381806	0.2453699	0.26312694	-0.012563818	0.18047307	0.7646994	-0.007299246
0	-0.3810876	0.48491699	-0.0046897265	0.24809621	0.26605058	-0.012703418	0.18713602	0.7631287	-0.007380366
0	-0.3769888	0.48391342	-0.0047406578	0.2508225	0.2689742	-0.012843014	0.19358645	0.7615493	-0.0074605187
0	-0.37301978	0.48290634	-0.0047909883	0.25354883	0.27189782	-0.012982613	0.19983268	0.7599644	-0.0075397245
0	-0.36917526	0.48189753	-0.004840731	0.25627518	0.2748215	-0.013122209	0.20588292	0.75837684	-0.0076180063
0	-0.36545038	0.4808886	-0.0048899	0.2590015	0.2777451	-0.013261809	0.21174486	0.75678897	-0.0076953843
0	-0.36184046	0.47988102	-0.0049385075	0.26172784	0.28066874	-0.013401405	0.2174259	0.7552034	-0.00777188
0	-0.35834095	0.4788762	-0.0049865674	0.26445416	0.28359237	-0.013541005	0.22293316	0.75362194	-0.007847513
0	-0.35494757	0.47787508	-0.0050340933	0.26718047	0.28651598	-0.013680601	0.22827347	0.7520466	-0.007922307
0	-0.35165608	0.4768789	-0.0050810967	0.2699068	0.28943965	-0.013820201	0.23345332	0.75047886	-0.007996277
0	-0.34846264	0.47588843	-0.005127591	0.27263317	0.2923633	-0.013959796	0.23847894	0.74892014	-0.008069446
0	-0.34536347	0.47490454	-0.005173588	0.27535948	0.2952869	-0.014099397	0.24335621	0.7473718	-0.008141832
0	-0.34235477	0.47392794	-0.0052190986	0.27808583	0.29821053	-0.014238997	0.24809112	0.7458348	-0.008213454
0	-0.3394332	0.47295916	-0.0052641365	0.28081214	0.30113414	-0.014378592	0.25268888	0.74431026	-0.008284331
0	-0.3365954	0.47199887	-0.0053087105	0.2835385	0.3040578	-0.014518187	0.25715485	0.7427989	-0.0083544785
0	-0.33383814	0.47104734	-0.0053528324	0.2862648	0.30698144	-0.014657789	0.26149398	0.7413016	-0.008423915
0	-0.33115843	0.47010517	-0.0053965123	0.28899118	0.30990508	-0.014797389	0.26571113	0.7398188	-0.008492656
0	-0.32855335	0.46917257	-0.0054397606	0.2917175	0.3128287	-0.0149369845	0.26981083	0.7383512	-0.008560717
0	-0.32602006	0.4682499	-0.0054825866	0.29444382	0.3157523	-0.015076584	0.27379745	0.73689914	-0.008628114
0	-0.32355607	0.46733743	-0.005525	0.29717013	0.31867597	-0.01521618	0.2776752	0.7354631	-0.008694861
0	-0.32115862	0.46643525	-0.0055670096	0.29989648	0.3215996	-0.01535578	0.28144813	0.73404336	-0.008760973
0	-0.3188254	0.4655436	-0.005608625	0.3026228	0.32452324	-0.015495376	0.28511998	0.73264015	-0.008826463
0	-0.316554	0.46466255	-0.005649852	0.30534914	0.3274469	-0.015634974	0.28869453	0.7312536	-0.008891344
0	-0.3143422	0.4637922	-0.0056907022	0.30807546	0.33037046	-0.015774572	0.29217532	0.7298839	-0.0089556305
0	-0.3121879	0.46293268	-0.005731181	0.31080177	0.33329412	-0.01591417	0.29556563	0.72853124	-0.009019334
0	-0.310089	0.46208385	-0.0057712966	0.31352815	0.33621776	-0.016053768	0.29886872	0.7271955	-0.009082466
0	-0.30804357	0.461246	-0.0058110575	0.31625447	0.3391414	-0.016193366	0.3020876	0.7258769	-0.009145037
0	-0.30604982	0.46041897	-0.0058504697	0.3189808	0.34206507	-0.016332967	0.30522534	0.72457534	-0.009207062
0	-0.30410573	0.45960265	-0.0058895405	0.32170713	0.3449886	-0.016472563	0.30828482	0.7232907	-0.009268548
0	-0.30220973	0.45879716	-0.005928275	0.32443348	0.34791228	-0.01661216	0.31126857	0.7220231	-0.009329507
0	-0.30036017	0.45800233	-0.005966681	0.3271598	0.35083592	-0.016751759	0.31417924	0.7207722	-0.009389948
0	-0.29855537	0.4572181	-0.0060047647	0.32988617	0.35375956	-0.016891358	0.31701952	0.71953803	-0.0094498815
0	-0.29679397	0.45644444	-0.0060425326	0.33261248	0.35668322	-0.017030954	0.3197915	0.71832055	-0.009509318
0	-0.29507437	0.45568135	-0.006079988	0.3353388	0.35960677	-0.01717055	0.3224977	0.7171196	-0.009568264
0	-0.29339528	0.45492855	-0.00611714	0.33806512	0.36253047	-0.01731015	0.32514012	0.715935	-0.009626729
0	-0.2917553	0.4541861	-0.006153991	0.34079146	0.36545408	-0.01744975	0.32772106	0.7147665	-0.009684723
0	-0.2933949	0.45492846	-0.0061171404	0.33806512	0.36253047	-0.01731015	0.32514077	0.7159347	-0.009626729
0	-0.295074	0.4556812	-0.0060799895	0.3353388	0.35960677	-0.01717055	0.32249835	0.71711934	-0.009568265
0	-0.2967935	0.45644426	-0.0060425326	0.33261248	0.35668322	-0.017030954	0.3197922	0.7183203	-0.0095093185
0	-0.29855496	0.4572179	-0.006004766	0.32988617	0.35375956	-0.016891358	0.31702024	0.71953773	-0.009449883
0	-0.30035967	0.4580021	-0.0059666825	0.3271598	0.35083592	-0.016751759	0.3141801	0.72077185	-0.00938995
0	-0.30220926	0.4587969	-0.005928276	0.32443348	0.34791228	-0.01661216	0.31126928	0.72202265	-0.009329508
0	-0.3041052	0.45960242	-0.005889541	0.32170713	0.3449886	-0.016472563	0.3082856	0.7232904	-0.00926855
0	-0.30604926	0.4604187	-0.005850471	0.3189808	0.34206507	-0.016332967	0.30522615	0.724575	-0.009207064
0	-0.30804312	0.46124578	-0.0058110585	0.31625447	0.3391414	-0.016193366	0.30208844	0.72587657	-0.00914504
0	-0.3100885	0.46208373	-0.0057712984	0.31352815	0.33621776	-0.016053768	0.29886955	0.7271952	-0.009082468
0	-0.3121874	0.4629324	-0.005731182	0.31080177	0.33329412	-0.01591417	0.29556644	0.7285309	-0.009019336
0	-0.31434166	0.463792	-0.0056907027	0.30807546	0.33037046	-0.015774572	0.29217622	0.7298836	-0.008955633
0	-0.31655347	0.46466234	-0.0056498544	0.30534914	0.3274469	-0.015634974	0.2886954	0.7312532	-0.008891348
0	-0.31882486	0.46554333	-0.0056086266	0.3026228	0.32452324	-0.015495376	0.28512082	0.7326398	-0.008826465
0	-0.32115808	0.46643505	-0.0055670114	0.29989648	0.3215996	-0.01535578	0.28144896	0.7340431	-0.008760976
0	-0.32355556	0.4673372	-0.005525002	0.29717013	0.31867597	-0.01521618	0.27767605	0.73546284	-0.008694864
0	-0.32601956	0.4682497	-0.005482589	0.29444382	0.3157523	-0.015076584	0.27379835	0.73689884	-0.008628117
0	-0.32855278	0.46917242	-0.0054397625	0.2917175	0.3128287	-0.0149369845	0.2698117	0.7383509	-0.00856072
0	-0.33115783	0.47010496	-0.0053965137	0.28899118	0.30990508	-0.014797389	0.26571205	0.7398185	-0.008492659
0	-0.33383754	0.4710471	-0.0053528347	0.2862648	0.30698144	-0.014657789	0.26149493	0.7413013	-0.008423919
0	-0.33659473	0.47199863	-0.0053087124	0.2835385	0.3040578	-0.014518187	0.25715578	0.74279857	-0.008354482
0	-0.33943257	0.47295895	-0.005264138	0.28081214	0.30113414	-0.014378592	0.25268984	0.7443099	-0.008284335
0	-0.3423541	0.4739277	-0.005219102	0.27808583	0.29821053	-0.014238997	0.24809214	0.7458345	-0.0082134595
0	-0.34536287	0.4749044	-0.00517359	0.27535948	0.2952869	-0.014099397	0.24335717	0.7473715	-0.008141836
0	-0.34846207	0.47588828	-0.0051275934	0.27263317	0.2923633	-0.013959796	0.23847984	0.7489199	-0.00806945
0	-0.3516556	0.47687876	-0.0050811	0.2699068	0.28943965	-0.013820201	0.23345414	0.7504786	-0.007996282
0	-0.354947	0.47787493	-0.0050340956	0.26718047	0.28651598	-0.013680601	0.22827438	0.7520464	-0.007922309
0	-0.3583404	0.478876	-0.0049865698	0.26445416	0.28359237	-0.013541005	0.222934	0.75362176	-0.007847517
0	-0.36183992	0.4798809	-0.0049385102	0.26172784	0.28066874	-0.013401405	0.21742672	0.7552032	-0.007771884
0	-0.36544985	0.4808885	-0.0048899027	0.2590015	0.2777451	-0.013261809	0.21174565	0.75678873	-0.007695389
0	-0.36917472	0.48189738	-0.0048407344	0.25627518	0.2748215	-0.013122209	0.20588373	0.7583765	-0.007618011
0	-0.37301934	0.4829062	-0.0047909906	0.25354883	0.27189782	-0.012982613	0.19983342	0.75996417	-0.007539728
0	-0.37698835	0.48391327	-0.004740661	0.2508225	0.2689742	-0.012843014	0.19358712	0.76154906	-0.0074605225
0	-0.38108724	0.48491696	-0.0046897293	0.24809621	0.26605058	-0.012703418	0.18713666	0.7631285	-0.00738037
0	-0.3853211	0.48591495	-0.0046381834	0.2453699	0.26312694	-0.012563818	0.18047369	0.7646992	-0.007299251
0	-0.38969555	0.48690525	-0.0045860102	0.24264349	0.26020333	-0.012424222	0.17358948	0.76625764	-0.0072171446
0	-0.3942165	0.48788527	-0.004533197	0.23991717	0.25727966	-0.0122846225	0.16647473	0.76779985	-0.007134029
0	-0.39888987	0.48885214	-0.0044797324	0.23719086	0.25435606	-0.012145027	0.1591201	0.7693215	-0.007049891
0	-0.403722	0.489803	-0.0044256053	0.23446453	0.25143242	-0.012005427	0.15151559	0.7708179	-0.0069647096
0	-0.4087195	0.49073425	-0.004370806	0.2317382	0.2485088	-0.011865831	0.14365092	0.77228343	-0.0068784705
0	-0.41388902	0.4916422	-0.004315328	0.22901188	0.24558519	-0.011726231	0.13551545	0.77371234	-0.0067911632
0	-0.41923773	0.49252278	-0.004259165	0.22628547	0.24266149	-0.011586633	0.12709804	0.7750981	-0.006702777
0	-0.4247728	0.4933713	-0.0042023147	0.22355916	0.23973788	-0.011447035	0.118387334	0.77643347	-0.0066133114
0	-0.43050182	0.49418274	-0.0041447794	0.22083284	0.23681425	-0.011307437	0.109371416	0.7777104	-0.006522766
0	-0.43643257	0.49495152	-0.004086563	0.21810652	0.23389064	-0.011167839	0.10003798	0.7789203	-0.0064311484
0	-0.44257313	0.4956716	-0.004027676	0.21538019	0.23096703	-0.011028241	0.0903744	0.7800535	-0.0063384757
0	-0.44893166	0.49633607	-0.0039681336	0.21265386	0.22804333	-0.010888643	0.08036779	0.78109926	-0.006244772
0	-0.45551664	0.49693766	-0.00390796	0.20992754	0.22511972	-0.010749043	0.0700048	0.78204596	-0.0061500757
0	-0.46233672	0.49746814	-0.0038471846	0.20720123	0.22219609	-0.010609447	0.05927185	0.7828808	-0.006054432
0	-0.4694006	0.49791864	-0.0037858468	0.20447491	0.21927248	-0.010469847	0.0481552	0.78358966	-0.0059579024
0	-0.4767171	0.49827924	-0.003723993	0.2017485	0.21634887	-0.010330251	0.036640972	0.7841573	-0.005860561
0	-0.48429513	0.4985394	-0.0036616798	0.19902219	0.21342517	-0.010190652	0.024715204	0.78456664	-0.0057624965
0	-0.49214342	0.4986873	-0.003598971	0.19629587	0.21050155	-0.010051056	0.012364132	0.7847994	-0.0056638103
0	-0.5002706	0.49871013	-0.003535938	0.19356954	0.20757793	-0.009911456	-0.0004258573	0.78483534	-0.0055646133
0	-0.508685	0.49859416	-0.0034726546	0.19084321	0.20465432	-0.00977186	-0.013667848	0.7846528	-0.0054650223
0	-0.5173945	0.4983242	-0.003409197	0.1881169	0.20173062	-0.009632261	-0.027374288	0.78422785	-0.0053651575
0	-0.5264065	0.4978839	-0.003345634	0.18539058	0.19880702	-0.009492663	-0.04155673	0.7835351	-0.0052651265
0	-0.5357276	0.49725598	-0.0032820266	0.18266422	0.1958834	-0.009353065	-0.056225616	0.7825469	-0.005165025
0	-0.5453635	0.49642137	-0.0032184161	0.17993785	0.19295977	-0.009213467	-0.07138983	0.78123343	-0.0050649196
0	-0.5553185	0.4953601	-0.0031548233	0.17721154	0.19003616	-0.009073869	-0.08705649	0.7795632	-0.0049648425
0	-0.56559587	0.49405074	-0.003091244	0.17448522	0.18711247	-0.0089342715	-0.10323024	0.7775027	-0.004864785
0	-0.5761967	0.49247116	-0.0030276463	0.17175889	0.18418886	-0.008794673	-0.11991299	0.77501684	-0.0047646994
0	-0.58711964	0.4905976	-0.0029639802	0.16903256	0.18126523	-0.008655075	-0.13710281	0.7720684	-0.004664506
0	-0.59836084	0.48840615	-0.002900181	0.16630624	0.17834161	-0.008515477	-0.15479347	0.76861966	-0.0045641027
0	-0.60991424	0.48587182	-0.0028361855	0.1635799	0.17541796	-0.008375879	-0.17297538	0.7646313	-0.004463392
0	-0.62177044	0.48296914	-0.0027719557	0.16085356	0.1724943	-0.008236282	-0.19163385	0.7600632	-0.0043623107
0	-0.6339173	0.47967142	-0.0027075098	0.15812723	0.1695707	-0.008096683	-0.21074969	0.7548736	-0.0042608907
0	-0.646335	0.47595248	-0.0026429957	0.15540089	0.16664706	-0.007957085	-0.23029181	0.7490209	-0.004159363
0	-0.6589853	0.47179058	-0.0025787689	0.15267457	0.16372345	-0.007817487	-0.25020003	0.7424712	-0.004058287
0	-0.6718061	0.46717668	-0.0025152913	0.14994824	0.1607998	-0.00767789	-0.27037653	0.7352102	-0.00395839
0	-0.68473107	0.4621126	-0.0024527833	0.14722191	0.15787615	-0.007538292	-0.29071692	0.7272407	-0.0038600191
0	-0.6977092	0.45660138	-0.0023911307	0.14449559	0.15495254	-0.0073986943	-0.31114098	0.7185675	-0.0037629954
0	-0.71069753	0.45064643	-0.0023301372	0.14176925	0.1520289	-0.0072590937	-0.3315811	0.709196	-0.003667008
0	-0.7236551	0.4442533	-0.00226974	0.13904291	0.14910527	-0.0071194987	-0.35197288	0.699135	-0.003571959
0	-0.7365434	0.4374297	-0.0022100557	0.13631658	0.14618164	-0.006979898	-0.37225556	0.68839645	-0.0034780318
0	-0.749326	0.430185	-0.0021512988	0.13359024	0.14325799	-0.0068403003	-0.39237198	0.67699516	-0.0033855643
0	-0.7619682	0.42253077	-0.0020936835	0.13086392	0.14033437	-0.0067007025	-0.4122674	0.6649496	-0.0032948933
0	-0.7744369	0.4144807	-0.002037372	0.12813759	0.13741075	-0.0065611047	-0.4318897	0.65228087	-0.003206274
0	-0.7866996	0.4060509	-0.0019824582	0.12541126	0.1344871	-0.006421507	-0.45118785	0.63901466	-0.003119855
0	-0.7987225	0.3972614	-0.001928948	0.12268495	0.13156347	-0.006281909	-0.47010875	0.62518245	-0.0030356445
0	-0.8104723	0.3881363	-0.0018767462	0.11995859	0.12863983	-0.0061423113	-0.4885999	0.6108219	-0.0029534926
0	-0.821916	0.3787042	-0.0018256648	0.11723226	0.12571621	-0.0060027135	-0.5066089	0.5959783	-0.0028731045
0	-0.83302325	0.368997	-0.0017754767	0.11450594	0.122792594	-0.0058631157	-0.52408886	0.5807018	-0.0027941216
0	-0.84377044	0.35904682	-0.0017259739	0.11177958	0.11986894	-0.0057235174	-0.54100215	0.5650429	-0.0027162177
0	-0.8541395	0.3488851	-0.001676983	0.10905326	0.11694532	-0.0055839196	-0.55732	0.5490511	-0.002639119
0	-0.8641188	0.33853984	-0.0016283646	0.10632693	0.11402167	-0.0054443213	-0.57302487	0.53277045	-0.0025626067
0	-0.87370133	0.32803652	-0.0015799741	0.103600614	0.11109804	-0.0053047235	-0.58810526	0.5162411	-0.0024864534
0	-0.88288325	0.3173975	-0.0015316396	0.10087425	0.108174436	-0.0051651257	-0.60255504	0.49949813	-0.0024103879
0	-0.8916594	0.30664554	-0.0014831544	0.098147936	0.105250776	-0.005025528	-0.61636627	0.48257744	-0.002334085
0	-0.900019	0.29581016	-0.0014343443	0.095421605	0.10232716	-0.00488593	-0.629522	0.46552545	-0.0022572717
0	-0.90794414	0.28493434	-0.0013852388	0.09269529	0.09940351	-0.0047463314	-0.6419942	0.44840986	-0.0021799926
0	-0.91541934	0.2740701	-0.0013361747	0.08996893	0.096479885	-0.0046067336	-0.6537581	0.4313125	-0.0021027785
0	-0.9224433	0.26326096	-0.001287581	0.08724261	0.09355623	-0.0044671358	-0.6648119	0.41430178	-0.0020263055
0	-0.929028	0.2525345	-0.001239719	0.08451628	0.09063262	-0.0043275375	-0.67517436	0.3974213	-0.0019509834
0	-0.93519026	0.2419088	-0.0011926412	0.08178995	0.08770898	-0.0041879397	-0.68487215	0.38069925	-0.0018768958
0	-0.94094753	0.2313977	-0.0011462584	0.07906362	0.08478535	-0.0040483414	-0.6939325	0.36415765	-0.0018039019
0	-0.9463156	0.2210148	-0.0011003909	0.076337285	0.08186173	-0.0039087436	-0.70238054	0.34781772	-0.0017317187
